row_id,ref,hebrew_phrase,linear_translation,metsudah_context,koren_context,skill_primary,skill_secondary,current_status,issue_type,what_to_check,recommended_default_decision,yossi_decision,yossi_notes
bereishis_3_1_to_3_7_source_to_skill_map_row_006,Bereishis 3:1,לֹא תֹאכְלוּ מִכֹּל עֵץ הַגָּן,do not eat from all the trees of the garden,"The serpent was more cunning than any beast of the field which Adonoy Elohim made; and it said to the woman, Did Elohim even say that you should not eat from all the trees of the Garden?","Now the serpent was craftier than all the beasts of the field which the Lord God had made. And he said to the woman, Has God said, You shall not eat of any tree of the garden?",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_007,Bereishis 3:2,וַתֹּאמֶר הָאִשָּׁה אֶל הַנָּחָשׁ,and the woman said to the snake,"The woman said to the serpent, From the fruit of the trees of the Garden we may eat.","And the woman said to the serpent, We may eat of the fruit of the trees of the garden:",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_008,Bereishis 3:2,מִפְּרִי עֵץ הַגָּן נֹאכֵל,from the fruit of the trees of the garden we will eat,"The woman said to the serpent, From the fruit of the trees of the Garden we may eat.","And the woman said to the serpent, We may eat of the fruit of the trees of the garden:",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_009,Bereishis 3:3,וּמִפְּרִי הָעֵץ,and from the fruit of the tree,"But of the fruit of the tree that is in the middle of the Garden, Elohim said, You shall not eat from it, neither shall you touch it, lest you die.","but of the fruit of the tree which is in the midst of the garden, God has said, You shall not eat of it, neither shall you touch it, lest you die.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_010,Bereishis 3:3,אֲשֶׁר בְּתוֹךְ הַגָּן,that is in the middle of the garden,"But of the fruit of the tree that is in the middle of the Garden, Elohim said, You shall not eat from it, neither shall you touch it, lest you die.","but of the fruit of the tree which is in the midst of the garden, God has said, You shall not eat of it, neither shall you touch it, lest you die.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_011,Bereishis 3:3,אָמַר אֱלֹהִים,Hashem said,"But of the fruit of the tree that is in the middle of the Garden, Elohim said, You shall not eat from it, neither shall you touch it, lest you die.","but of the fruit of the tree which is in the midst of the garden, God has said, You shall not eat of it, neither shall you touch it, lest you die.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_012,Bereishis 3:3,לֹא תֹאכְלוּ מִמֶּנּוּ,do not eat from it,"But of the fruit of the tree that is in the middle of the Garden, Elohim said, You shall not eat from it, neither shall you touch it, lest you die.","but of the fruit of the tree which is in the midst of the garden, God has said, You shall not eat of it, neither shall you touch it, lest you die.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_013,Bereishis 3:3,וְלֹא תִגְּעוּ בּוֹ,and do not touch it,"But of the fruit of the tree that is in the middle of the Garden, Elohim said, You shall not eat from it, neither shall you touch it, lest you die.","but of the fruit of the tree which is in the midst of the garden, God has said, You shall not eat of it, neither shall you touch it, lest you die.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_014,Bereishis 3:3,פֶּן תְּמֻתוּן,lest you will die,"But of the fruit of the tree that is in the middle of the Garden, Elohim said, You shall not eat from it, neither shall you touch it, lest you die.","but of the fruit of the tree which is in the midst of the garden, God has said, You shall not eat of it, neither shall you touch it, lest you die.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_015,Bereishis 3:4,וַיֹּאמֶר הַנָּחָשׁ אֶל הָאִשָּׁה,and the snake said to the woman,"The serpent said to the woman, You certainly will not die.","And the serpent said to the woman, You shall not surely die:",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_016,Bereishis 3:4,לֹא מוֹת תְּמֻתוּן,you will not die,"The serpent said to the woman, You certainly will not die.","And the serpent said to the woman, You shall not surely die:",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_022,Bereishis 3:6,וַתֵּרֶא הָאִשָּׁה,and the woman saw,"The woman saw that the tree was good for food, and that it was tempting to the eyes, and that the tree was appealing as a means of [obtaining] wisdom. She took of its fruit and she ate, and she also gave it to her husband with her, and he ate.","And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and a tree to be desired to make one wise, she took of its fruit, and did eat, and gave also to her husband with her; and he did eat.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_023,Bereishis 3:6,כִּי טוֹב הָעֵץ לְמַאֲכָל,that the tree is good for food,"The woman saw that the tree was good for food, and that it was tempting to the eyes, and that the tree was appealing as a means of [obtaining] wisdom. She took of its fruit and she ate, and she also gave it to her husband with her, and he ate.","And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and a tree to be desired to make one wise, she took of its fruit, and did eat, and gave also to her husband with her; and he did eat.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_024,Bereishis 3:6,וְכִי תַאֲוָה הוּא לָעֵינַיִם,and that it is desirable for the eyes,"The woman saw that the tree was good for food, and that it was tempting to the eyes, and that the tree was appealing as a means of [obtaining] wisdom. She took of its fruit and she ate, and she also gave it to her husband with her, and he ate.","And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and a tree to be desired to make one wise, she took of its fruit, and did eat, and gave also to her husband with her; and he did eat.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_025,Bereishis 3:6,וְנֶחְמָד הָעֵץ לְהַשְׂכִּיל,and the tree is geshmak for causing intelligence,"The woman saw that the tree was good for food, and that it was tempting to the eyes, and that the tree was appealing as a means of [obtaining] wisdom. She took of its fruit and she ate, and she also gave it to her husband with her, and he ate.","And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and a tree to be desired to make one wise, she took of its fruit, and did eat, and gave also to her husband with her; and he did eat.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_026,Bereishis 3:6,וַתִּקַּח מִפִּרְיוֹ,and she took from its fruit,"The woman saw that the tree was good for food, and that it was tempting to the eyes, and that the tree was appealing as a means of [obtaining] wisdom. She took of its fruit and she ate, and she also gave it to her husband with her, and he ate.","And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and a tree to be desired to make one wise, she took of its fruit, and did eat, and gave also to her husband with her; and he did eat.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_027,Bereishis 3:6,וַתֹּאכַל,and she ate,"The woman saw that the tree was good for food, and that it was tempting to the eyes, and that the tree was appealing as a means of [obtaining] wisdom. She took of its fruit and she ate, and she also gave it to her husband with her, and he ate.","And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and a tree to be desired to make one wise, she took of its fruit, and did eat, and gave also to her husband with her; and he did eat.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_028,Bereishis 3:6,וַתִּתֵּן גַּם לְאִישָׁהּ עִמָּהּ,and she gave also to her husband with her,"The woman saw that the tree was good for food, and that it was tempting to the eyes, and that the tree was appealing as a means of [obtaining] wisdom. She took of its fruit and she ate, and she also gave it to her husband with her, and he ate.","And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and a tree to be desired to make one wise, she took of its fruit, and did eat, and gave also to her husband with her; and he did eat.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_029,Bereishis 3:6,וַיֹּאכַל,and he ate,"The woman saw that the tree was good for food, and that it was tempting to the eyes, and that the tree was appealing as a means of [obtaining] wisdom. She took of its fruit and she ate, and she also gave it to her husband with her, and he ate.","And when the woman saw that the tree was good for food, and that it was a delight to the eyes, and a tree to be desired to make one wise, she took of its fruit, and did eat, and gave also to her husband with her; and he did eat.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_030,Bereishis 3:7,וַתִּפָּקַחְנָה עֵינֵי שְׁנֵיהֶם,and the eyes of both of them were opened,"The eyes of both of them were opened, and they realized that they were naked. They sewed together fig leaves, and made for themselves loincloths.","And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves loincloths.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_031,Bereishis 3:7,וַיֵּדְעוּ כִּי עֵירֻמִּם הֵם,and they knew that they are unclothed,"The eyes of both of them were opened, and they realized that they were naked. They sewed together fig leaves, and made for themselves loincloths.","And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves loincloths.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_032,Bereishis 3:7,וַיִּתְפְּרוּ עֲלֵה תְאֵנָה,and they sewed a leaf of a fig tree,"The eyes of both of them were opened, and they realized that they were naked. They sewed together fig leaves, and made for themselves loincloths.","And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves loincloths.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
bereishis_3_1_to_3_7_source_to_skill_map_row_033,Bereishis 3:7,וַיַּעֲשׂוּ לָהֶם חֲגֹרֹת,and they made belts for themselves,"The eyes of both of them were opened, and they realized that they were naked. They sewed together fig leaves, and made for themselves loincloths.","And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves loincloths.",phrase_translation,translation_context,pending_yossi_extraction_accuracy_pass,phrase_boundary_check;source_only_recommended,Confirm Hebrew-English phrase alignment against the trusted source. Keep source-only unless a separate future question/protected-preview gate approves use.,verified,,
